"package_id","priority_tier","category","subcategory","title","publisher","languages","jurisdiction","canonical_url","acquisition_url","distribution_format","reader_or_runtime","size_class","license_expression","license_url","license_review_state","redistribution_state","attribution_required","authority_class","safety_class","content_review_state","section_review_state","download_state","downloaded_version","retrieved_at","local_path","byte_size","sha256","upstream_checksum_state","malware_scan_state","offline_open_state","search_index_state","update_class","review_due","retention_class","privacy_class","notes"
"PKG-FAO-AGRIS","L3","AGRICULTURE","BIBLIOGRAPHY","AGRIS metadata and permitted full-text links","FAO","MULTI","GLOBAL","https://agris.fao.org/","https://agris.fao.org/","METADATA_FULLTEXT_LINKS","BROWSER_DATABASE","VERY_LARGE","METADATA_AND_FULLTEXT_RIGHTS_SEPARATE","https://www.fao.org/knowledge-sharing/en","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","INTERNATIONAL_METADATA","DISCOVERY_ONLY","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-FAO-GENEBANK","L2","AGRICULTURE","SEEDS","FAO Genebank Standards","FAO","EN","GLOBAL","https://www.fao.org/4/i3394e/i3394e.pdf","https://www.fao.org/4/i3394e/i3394e.pdf","PDF","PDF_READER","SMALL","PER_PUBLICATION_REVIEW","https://www.fao.org/publications/about-fao-publishing/permissions/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","INTERNATIONAL_AUTHORITY","PROFESSIONAL_REFERENCE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_NEW_EDITION","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-WHO-WATER-SAFETY","L1","WATER","WATER_SAFETY_PLAN","WHO Water Safety Plan Manual second edition","WHO","EN","GLOBAL","https://www.who.int/publications/i/item/9789240067691","https://www.who.int/publications/i/item/9789240067691","PDF","PDF_READER","SMALL","PER_ITEM_WHO","https://www.who.int/about/policies/publishing/copyright","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","INTERNATIONAL_AUTHORITY","PROFESSIONAL_LOCAL_REVIEW_REQUIRED","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_NEW_EDITION","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-NCHFP","L2","FOOD","HOME_PRESERVATION","National Center for Home Food Preservation","University of Georgia USDA partners","EN","US_REFERENCE","https://nchfp.uga.edu/","https://nchfp.uga.edu/","HTML_PDF","BROWSER_PDF","MEDIUM","RIGHTS_PER_PAGE_PUBLICATION","https://nchfp.uga.edu/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","UNIVERSITY_EXTENSION","LOCAL_FOOD_SAFETY_REVIEW_REQUIRED","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-HSE-SAFETY","L2","ENGINEERING","WORK_SAFETY","Selected HSE safety guidance","UK Health and Safety Executive","EN","UK_REFERENCE","https://www.hse.gov.uk/","https://www.hse.gov.uk/","PDF_HTML","PDF_BROWSER","LARGE","UK_CROWN_COPYRIGHT_WITH_TERMS","https://www.hse.gov.uk/help/copyright.htm","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_AUTHORITY","LOCAL_LAW_AND_COMPETENCE_REVIEW","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-NIST","L3","ENGINEERING","TECHNICAL_PUBLICATIONS","Selected NIST technical publications and software","NIST","EN","US_REFERENCE","https://www.nist.gov/publications","https://www.nist.gov/publications","PDF_DATA_SOFTWARE","MIXED","LARGE","US_GOV_AND_COMPONENT_SPECIFIC","https://www.nist.gov/open/copyright-fair-use-and-licensing-statements-srd-data-software-and-technical-series-publications","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_STANDARDS_BODY","REFERENCE_GENERAL","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-OSM-PLANET","L4","MAPS","OPENSTREETMAP_DATA","OpenStreetMap planet or selected extracts","OpenStreetMap contributors","MULTI","GLOBAL","https://planet.openstreetmap.org/","https://planet.openstreetmap.org/","PBF_XML_DIFFS","GIS_TOOLS","VERY_LARGE","ODbL-1.0","https://www.openstreetmap.org/copyright","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_DATA_PROJECT","MAP_DATA_NOT_ROUTE_PROOF","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","MONTHLY","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED","Do not bulk mirror standard tile.openstreetmap.org tiles"
"PKG-GEOFABRIK-PT","L2","MAPS","OSM_PORTUGAL_EXTRACT","Portugal OpenStreetMap extract","Geofabrik based on OSM","MULTI","PT","https://download.geofabrik.de/europe/portugal.html","https://download.geofabrik.de/europe/portugal.html","PBF_SHP","GIS_TOOLS","MEDIUM","ODbL-1.0","https://www.openstreetmap.org/copyright","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_DATA_DISTRIBUTOR","MAP_DATA_NOT_ROUTE_PROOF","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","MONTHLY","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-NATURAL-EARTH","L2","MAPS","GLOBAL_BASEMAP","Natural Earth vector and raster data","Natural Earth","EN","GLOBAL","https://www.naturalearthdata.com/","https://www.naturalearthdata.com/","SHP_GEOPACKAGE_RASTER","GIS_TOOLS","MEDIUM","PUBLIC_DOMAIN","https://www.naturalearthdata.com/about/terms-of-use/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_DATA_PROJECT","OVERVIEW_NOT_LOCAL_NAVIGATION","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_RELEASE","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-SNIG-RNDG","L1","MAPS","PORTUGAL_GEODATA_CATALOG","SNIG RNDG official geodata catalog","Direção-Geral do Território","PT","PT","https://snig.dgterritorio.gov.pt/saber-mais/registo-nacional-de-dados-geograficos","https://snig.dgterritorio.gov.pt/saber-mais/registo-nacional-de-dados-geograficos","METADATA_OGC_DATASET_SPECIFIC","GIS_TOOLS","LARGE","PER_DATASET","https://snig.dgterritorio.gov.pt/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_AUTHORITY","DATASET_AND_LICENSE_REVIEW_REQUIRED","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-CAOP","L1","MAPS","ADMIN_BOUNDARIES","Carta Administrativa Oficial de Portugal","DGT","PT","PT","https://www.dgterritorio.gov.pt/atividades/cartografia/cartografia-tematica/caop","https://www.dgterritorio.gov.pt/atividades/cartografia/cartografia-tematica/caop","GIS","GIS_TOOLS","MEDIUM","OFFICIAL_DATASET_TERMS","https://www.dgterritorio.gov.pt/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_AUTHORITY","MAP_DATA_NOT_HAZARD_STATUS","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-APA-PGRI","L1","MAPS","FLOOD_RISK","Portugal flood risk planning layers","Agência Portuguesa do Ambiente","PT","PT_CONTINENTAL","https://apambiente.pt/agua/2o-ciclo-de-planeamento-2022-2027","https://apambiente.pt/agua/2o-ciclo-de-planeamento-2022-2027","GIS_PDF","GIS_PDF","LARGE","OFFICIAL_DATASET_TERMS","https://apambiente.pt/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_AUTHORITY","HAZARD_MAP_NOT_LIVE_EVENT","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","6_MONTHS","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-ICNF-FIRE","L1","MAPS","WILDFIRE","ICNF wildfire and forestry geodata","ICNF","PT","PT_CONTINENTAL","https://geocatalogo.icnf.pt/catalogo_tema5.html","https://geocatalogo.icnf.pt/catalogo_tema5.html","GIS_METADATA","GIS_TOOLS","LARGE","PER_DATASET","https://www.icnf.pt/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_AUTHORITY","STRUCTURAL_RISK_NOT_ACTIVE_FIRE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","SEASONAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-IPMA","L1","CLIMATE","WEATHER_SEISMIC","IPMA selected climate seismic and tsunami materials","IPMA","PT","PT","https://www.ipma.pt/","https://www.ipma.pt/","PDF_DATA_HTML","MIXED","LARGE","OFFICIAL_SOURCE_TERMS","https://www.ipma.pt/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_AUTHORITY","DYNAMIC_SNAPSHOT","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","EVENT_AND_ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-LNEG","L2","MAPS","GEOLOGY_HYDROGEOLOGY","LNEG geoscience datasets","LNEG","PT","PT","https://geoportal.lneg.pt/","https://geoportal.lneg.pt/","GIS_METADATA","GIS_TOOLS","LARGE","PER_DATASET","https://geoportal.lneg.pt/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_LAB","REGIONAL_MAP_NOT_SITE_ASSESSMENT","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-COPERNICUS-CLIMATE","L3","CLIMATE","CLIMATE_DATA","Copernicus Climate Data Store selected datasets","ECMWF Copernicus","EN","EU_GLOBAL","https://cds.climate.copernicus.eu/","https://cds.climate.copernicus.eu/","NETCDF_GRIB_CSV","SCIENTIFIC_GIS","VERY_LARGE","COPERNICUS_LICENSE_PER_DATASET","https://cds.climate.copernicus.eu/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","EU_SERVICE","PROFESSIONAL_INTERPRETATION_REQUIRED","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_DATASET_RELEASE","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-IPCC-AR6","L2","CLIMATE","ASSESSMENT","IPCC Sixth Assessment Report","IPCC","MULTI","GLOBAL","https://www.ipcc.ch/report/sixth-assessment-report-cycle/","https://www.ipcc.ch/report/sixth-assessment-report-cycle/","PDF_DATA","PDF_READER","LARGE","IPCC_COPYRIGHT_TERMS","https://www.ipcc.ch/copyright/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","INTERNATIONAL_ASSESSMENT","SCENARIO_NOT_ADDRESS_PREDICTION","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_ASSESSMENT","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-EURLEX-BULK","L2","LAW","EU_LAW","EUR-Lex bulk legal acts and Official Journal packages","Publications Office of the EU","MULTI","EU","https://eur-lex.europa.eu/content/help/data-reuse/reuse-contents-eurlex-details.html?locale=en","https://eur-lex.europa.eu/content/help/data-reuse/reuse-contents-eurlex-details.html?locale=en","FORMEX_XML_XHTML_PDF_HTML","BROWSER_XML_TOOLS","VERY_LARGE","EU_REUSE_CONDITIONS","https://commission.europa.eu/legal-notice_en","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","EU_OFFICIAL","CURRENTNESS_REQUIRED_ONLY_OJ_AUTHENTIC","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","MONTHLY","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-DRE-PT","L1","LAW","PORTUGAL_LAW","Diário da República selected consolidated and official acts","Diário da República","PT","PT","https://diariodarepublica.pt/","https://diariodarepublica.pt/","URL_METADATA_ONLY","BROWSER_WHEN_NETWORK_RETURNS","SMALL","PORTUGAL_OFFICIAL_REUSE_REVIEW","https://diariodarepublica.pt/","LOCAL_REPRODUCTION_RIGHTS_UNVERIFIED","DO_NOT_INGEST","NO_UNTIL_AUTHORIZED","NATIONAL_OFFICIAL","LOCAL_LAW_CURRENTNESS_REQUIRED","NOT_REVIEWED","NOT_REVIEWED","DO_NOT_INGEST","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","MONTHLY","","KEEP_METADATA_AND_RIGHTS_EVIDENCE","PUBLIC_METADATA_ONLY","Payload запрещён до сохранённого разрешения или конкретного правового основания; офлайн-копия не доказывает текущую редакцию"
"PKG-DADOS-PT","L2","DATA","PORTUGAL_OPEN_DATA","dados.gov.pt selected datasets","AMA and dataset publishers","PT","PT","https://dados.gov.pt/pt/","https://dados.gov.pt/pt/","CSV_JSON_API_DATASET_SPECIFIC","MIXED","VERY_LARGE","PER_DATASET_OPEN_LICENSE","https://dados.gov.pt/pt/termos-de-utilizacao","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","GOVERNMENT_PORTAL","DATASET_SPECIFIC","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","PER_DATASET","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-PT-PREDIAL","L1","LAW","PROPERTY_REGISTRY","Portugal property registry and BUPi procedures","Justiça.gov.pt","PT","PT","https://justica.gov.pt/Registos/Predial","https://justica.gov.pt/Registos/Predial","HTML_PDF_FORMS","BROWSER_PDF","MEDIUM","OFFICIAL_SITE_TERMS","https://justica.gov.pt/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_OFFICIAL","CURRENTNESS_AND_LEGAL_REVIEW_REQUIRED","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-EU-EJUSTICE-INHERITANCE","L2","LAW","SUCCESSION","European e-Justice inheritance information","European Commission","MULTI","EU","https://e-justice.europa.eu/topics/family-matters-inheritance/inheritance_en","https://e-justice.europa.eu/topics/family-matters-inheritance/inheritance_en","HTML_PDF","BROWSER_PDF","MEDIUM","EU_REUSE_CONDITIONS","https://commission.europa.eu/legal-notice_en","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","EU_OFFICIAL","LEGAL_ADVICE_REQUIRED","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-RFC-CORPUS","L3","STANDARDS","INTERNET_RFC","RFC Editor complete series","RFC Editor IETF Trust","EN","GLOBAL","https://www.rfc-editor.org/series/rfc-download/","https://www.rfc-editor.org/series/rfc-download/","TXT_XML_PDF","TEXT_PDF","LARGE","IETF_TRUST_LEGAL_PROVISIONS","https://trustee.ietf.org/documents/trust-legal-provisions/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","STANDARDS_PUBLISHER","REFERENCE_TECHNICAL","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","MONTHLY","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-DEBIAN-ISO","L2","SOFTWARE","OS_INSTALLER","Debian stable installation images and checksums","Debian Project","MULTI","GLOBAL","https://www.debian.org/distrib/","https://www.debian.org/distrib/","ISO_CHECKSUM_SIGNATURE","BOOTABLE_MEDIA","LARGE","DFSG_AND_PER_PACKAGE","https://www.debian.org/legal/licenses/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_SOURCE_PROJECT","RESTORE_SOFTWARE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_STABLE_RELEASE","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-DEBIAN-MAIN","L3","SOFTWARE","PACKAGE_REPOSITORY","Debian main selected architecture mirror","Debian Project","MULTI","GLOBAL","https://www.debian.org/mirror/","https://www.debian.org/mirror/","DEB_SOURCE_METADATA","APT","VERY_LARGE","DFSG_PER_PACKAGE","https://www.debian.org/legal/licenses/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_SOURCE_PROJECT","RESTORE_SOFTWARE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","SECURITY_MONTHLY","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-DEBIAN-SNAPSHOT","L4","SOFTWARE","HISTORICAL_PACKAGES","Debian Snapshot selected reproducible package set","Debian Project","MULTI","GLOBAL","https://snapshot.debian.org/","https://snapshot.debian.org/","DEB_SOURCE_METADATA","APT","VERY_LARGE","PER_PACKAGE","https://www.debian.org/legal/licenses/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_SOURCE_PROJECT","HISTORICAL_NOT_SECURE_BY_DEFAULT","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","PINNED_RELEASE","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-TESSERACT","L2","SOFTWARE","OCR","Tesseract OCR and language data","Tesseract contributors","MULTI","GLOBAL","https://tesseract-ocr.github.io/tessdoc/","https://tesseract-ocr.github.io/tessdoc/","BINARIES_SOURCE_MODELS","OS_SPECIFIC","MEDIUM","APACHE-2.0_COMPONENT_SPECIFIC","https://github.com/tesseract-ocr/tesseract/blob/main/LICENSE","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_SOURCE_PROJECT","REFERENCE_TOOL","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-APACHE-TIKA","L2","SOFTWARE","TEXT_EXTRACTION","Apache Tika binaries source and docs","Apache Software Foundation","EN","GLOBAL","https://tika.apache.org/","https://tika.apache.org/","JAR_SOURCE_DOCS","JAVA","MEDIUM","APACHE-2.0","https://www.apache.org/licenses/LICENSE-2.0","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_SOURCE_FOUNDATION","REFERENCE_TOOL","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-CALIBRE","L2","SOFTWARE","EBOOK_READER","calibre reader and source","calibre contributors","MULTI","GLOBAL","https://calibre-ebook.com/","https://calibre-ebook.com/","BINARIES_SOURCE","OS_SPECIFIC","MEDIUM","GPL-3.0_COMPONENT_SPECIFIC","https://github.com/kovidgoyal/calibre","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_SOURCE_PROJECT","REFERENCE_TOOL","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-LIBREOFFICE","L2","SOFTWARE","OFFICE_READER","LibreOffice offline installers help and source","The Document Foundation","MULTI","GLOBAL","https://www.libreoffice.org/download/download-libreoffice/","https://www.libreoffice.org/download/download-libreoffice/","BINARIES_HELP_SOURCE","OS_SPECIFIC","LARGE","MPL-2.0_LGPL_AND_COMPONENT_SPECIFIC","https://www.libreoffice.org/about-us/licenses/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_SOURCE_FOUNDATION","REFERENCE_TOOL","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_STABLE_RELEASE","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-PYTHON-DOCS","L2","SOFTWARE","PROGRAMMING_DOCS","Python offline documentation and source","Python Software Foundation","EN","GLOBAL","https://docs.python.org/3/download.html","https://docs.python.org/3/download.html","HTML_PDF_EPUB_SOURCE","BROWSER_PYTHON","MEDIUM","PSF_LICENSE","https://docs.python.org/3/license.html","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","OPEN_SOURCE_FOUNDATION","REFERENCE_TECHNICAL","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ON_FEATURE_RELEASE","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-SOFTWARE-HERITAGE","L4","SOFTWARE","SOURCE_ARCHIVE_REFERENCE","Software Heritage archive identifiers and selected critical source","Software Heritage","MULTI","GLOBAL","https://www.softwareheritage.org/","https://www.softwareheritage.org/","API_ARCHIVE_SELECTED_BUNDLES","CUSTOM_TOOLS","VERY_LARGE","SOURCE_LICENSES_PER_PROJECT","https://www.softwareheritage.org/legal/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NONPROFIT_ARCHIVE","EXTERNAL_REDUNDANCY","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","PER_PROJECT","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
"PKG-PRONOM","L2","ARCHIVE","FORMAT_REGISTRY","PRONOM technical registry","The National Archives UK","EN","GLOBAL","https://www.nationalarchives.gov.uk/pronom/","https://www.nationalarchives.gov.uk/pronom/","XML_CSV_WEB","BROWSER_TOOLS","MEDIUM","UK_GOV_TERMS","https://www.nationalarchives.gov.uk/legal/copyright/","PRELIMINARY_SOURCE_PAGE_ONLY","REVIEW_REQUIRED","VERIFY_PER_PACKAGE","NATIONAL_ARCHIVE","PRESERVATION_REFERENCE","NOT_REVIEWED","NOT_REVIEWED","NOT_DOWNLOADED","","","","","","NOT_CHECKED","NOT_SCANNED","NOT_TESTED","NOT_INDEXED","ANNUAL","","KEEP_LATEST_PLUS_SUPERSEDED_HISTORY","PUBLIC_OR_LICENSE_RESTRICTED",""
